﻿﻿消防栓編號,單位名稱,種類,區鄉鎮市名稱,消防栓位置,經度,緯度,水公司單位名稱
12457,中港分隊,地上,西區,台灣大道二段423號前,120.6629276,24.15506509,台中給水廠
12422,中港分隊,地上,西區,台灣大道二段428號,120.6625575,24.15573077,台中給水廠
12431,中港分隊,地上,西區,台灣大道二段461號旁（台灣大道二段、中美街口）,120.6615114,24.15583845,台中給水廠
12537,中港分隊,地上,西屯區,台灣大道二段666號前,120.6570482,24.15883641,台中給水廠
12414,中港分隊,地上,西區,台灣大道二段6號（彰化銀行前）,120.6732488,24.14808503,台中給水廠
12697,中港分隊,地下,西屯區,台灣大道二段740巷2弄27號,120.6545001,24.16076731,台中給水廠
12415,中港分隊,地上,西區,台灣大道二段80號,120.6719935,24.14914846,台中給水廠
12731,中港分隊,地下,西區,台灣大道二段99巷與民權路口（靠近診所）,120.6697297,24.14950457,台中給水廠
12517,中港分隊,地上,西屯區,四川路131號（何厝東二街上路燈及電信箱中間）,120.6559861,24.16087499,台中給水廠
12725,中港分隊,地下,西屯區,四川路與何厝街口,120.6546772,24.16193709,台中給水廠
21501,中港分隊,地下,西區,民生北路153號對向馬路中央,120.6679736,24.149792,台中給水廠
12391,中港分隊,地下,西區,民生北路82號前﹙加油站旁﹚,120.6682438,24.14658716,台中給水廠
12788,中港分隊,地下,西區,民生北路與民權路213巷口,120.6682223,24.1473312,台中給水廠
12764,中港分隊,地上,西區,民生里民生路227號前路中,120.6665915,24.14440004,台中給水廠
12641,中港分隊,地下,西區,民生路、向上路一段79巷內,120.6642634,24.144355,台中給水廠
12385,中港分隊,地上,西區,民生路352號前（民生路、中興街口）,120.6631905,24.14440395,台中給水廠
12375,中港分隊,地下,西區,民生路424號前（近中美街、紅綠燈旁）,120.6602809,24.1443977,台中給水廠
12769,中港分隊,地上,西區,民龍里大和路22號旁,120.6688392,24.1502437,台中給水廠
12732,中港分隊,地下,西區,民權路213巷上,120.6689677,24.1473329,台中給水廠
12600,中港分隊,地下,西區,民權路217巷9號前,120.6693059,24.14785497,台中給水廠
12599,中港分隊,地下,西區,民權路225巷13號前,120.6682867,24.14842768,台中給水廠
21069,中港分隊,地下,西區,民權路225巷與民權路口,120.6697917,24.1484137,台中給水廠
12597,中港分隊,地下,西區,民權路229巷9號前,120.6690055,24.14901018,台中給水廠
12596,中港分隊,地下,西區,民權路233巷12號前,120.6686032,24.1495731,台中給水廠
12363,中港分隊,地上,西區,民權路279號前（民權路、福龍街口）,120.6718916,24.14500605,台中給水廠
12501,中港分隊,地下,北區,民權路311號旁,120.6704378,24.15458051,台中給水廠
12598,中港分隊,地下,西區,民權路312巷9之1號對面,120.6701803,24.14841789,台中給水廠
12408,中港分隊,地上,西區,民權路348號、博館二街口,120.6705934,24.15121289,台中給水廠
12601,中港分隊,地下,西區,民權路352號前（民權路、日進街口）,120.6705236,24.15156042,台中給水廠
12654,中港分隊,地下,北區,民權路359巷10弄7號,120.6698477,24.15686633,台中給水廠
12666,中港分隊,地下,北區,民權路359巷口,120.67047,24.15655797,台中給水廠
12409,中港分隊,地上,西區,民權路378號對面（停車場旁邊）,120.6704003,24.15222123,台中給水廠
12492,中港分隊,地上,北區,民權路410號前,120.6705773,24.15600977,台中給水廠
12660,中港分隊,地下,北區,民權路422巷口,120.6705558,24.15656286,台中給水廠
12479,中港分隊,地上,北區,民權路450號旁,120.6706953,24.15756626,台中給水廠
12472,中港分隊,地上,北區,民權路466巷1號對面圍牆旁,120.6706417,24.15840814,台中給水廠
12471,中港分隊,地上,北區,民權路472號[美德街口],120.6705612,24.15850113,台中給水廠
12494,中港分隊,地上,北區,民權路473號,120.6704485,24.15952899,台中給水廠
12485,中港分隊,地上,北區,民權路510號前,120.6705612,24.16057153,台中給水廠
12717,中港分隊,地下,北區,民權路557號旁（眼鏡行）,120.6703627,24.16158958,台中給水廠
12493,中港分隊,地上,北區,民權路梅亭街口,120.6704164,24.16048343,台中給水廠
12775,中港分隊,地下,西區,民權路與民權路229巷（斑馬線）,120.6697512,24.14897592,台中給水廠
12774,中港分隊,地下,西區,民權路與民權路233巷（斑馬線）,120.6698048,24.14951436,台中給水廠
12487,中港分隊,地上,北區,民權路德化街口,120.6705987,24.16164831,台中給水廠
12502,中港分隊,地上,北區,民權路德化街口[靠太平洋證卷],120.6704378,24.16169726,台中給水廠
12691,中港分隊,地下,西屯區,甘州五街25之10號,120.658384,24.1651576,台中給水廠
12694,中港分隊,地下,西屯區,甘州五街甘洲六街口,120.6586533,24.1655933,台中給水廠
12690,中港分隊,地下,西屯區,甘州四街13號對面,120.657708,24.16435003,台中給水廠
12550,中港分隊,地上,西屯區,甘肅路一段1號前,120.6602293,24.16452623,台中給水廠
12555,中港分隊,地上,西屯區,甘肅路一段76號對面,120.6591243,24.16583301,台中給水廠
12556,中港分隊,地上,西屯區,甘肅路一段大仁國小前,120.6577778,24.16765368,台中給水廠
12551,中港分隊,地上,西屯區,甘肅路一段寧夏西七街口,120.6601113,24.16488107,台中給水廠
12553,中港分隊,地上,西屯區,甘肅路成都路口,120.6594461,24.16565682,台中給水廠
12580,中港分隊,地下,西區,向上北路241號前（華美街、向上北路口）,120.6588346,24.14785497,台中給水廠
12452,中港分隊,地下,西區,向上南路一段198號前（向上南路、大昌街口）,120.6521612,24.14498647,台中給水廠
12453,中港分隊,地上,西區,向上路354號對面（大忠街、向上路口）,120.6566781,24.14665079,台中給水廠
12441,中港分隊,地上,西區,"向上路406號前 靠精誠路",120.6553209,24.14676338,台中給水廠
12588,中港分隊,地下,西區,向上路一段17巷10弄2號,120.6690162,24.1454564,台中給水廠
12587,中港分隊,地下,西區,向上路一段17巷5弄前,120.6690377,24.14561794,台中給水廠
12578,中港分隊,地下,西區,向上路一段196號前（中美街、向上路口）,120.6601529,24.14666181,台中給水廠
12620,中港分隊,地下,西區,向上路一段272號加油站前（忠明南路、向上路一段口）,120.6574211,24.14681723,台中給水廠
12698,中港分隊,地下,西區,向上路一段27之19號,120.6667686,24.14667037,台中給水廠
12406,中港分隊,地上,西區,向上路一段3號旁（民權路、向上路口）,120.6697619,24.14668506,台中給水廠
12445,中港分隊,地上,西區,向上路一段447號前,120.6540924,24.14666058,台中給水廠
12755,中港分隊,地上,西區,向上路與公益路155巷,120.6643009,24.14668016,台中給水廠
12778,中港分隊,地下,西區,向上路與民生北路（向上路25號旁）,120.6683702,24.1465827,台中給水廠
12412,中港分隊,地上,西區,成功路542號前（五權路、成功路口）,120.6743753,24.14829062,台中給水廠
12563,中港分隊,地下,西屯區,成都路119號,120.6627345,24.1673796,台中給水廠
21569,中港分隊,地下,西屯區,成都路32號前,120.6606547,24.1659919,台中給水廠
12567,中港分隊,地下,西屯區,成都路93號前,120.6606317,24.1662735,台中給水廠
20964,中港分隊,地下,西屯區,成都路寧夏東七街,120.6623358,24.1671186,台中給水廠
12604,中港分隊,地下,西區,西屯路一段132號前,120.6718165,24.15159469,台中給水廠
12655,中港分隊,地下,北區,西屯路一段246號前,120.6690109,24.15541261,台中給水廠
12653,中港分隊,地下,北區,西屯路一段344號前,120.6662267,24.159343,台中給水廠
12530,中港分隊,地上,西屯區,西屯路二段35號前,120.6604868,24.16411021,台中給水廠
12700,中港分隊,地下,西屯區,西屯路二段57號旁,120.6587702,24.16464858,台中給水廠
12609,中港分隊,地下,西區,西屯路二段9-1號前（西屯路、太原路口）,120.6625414,24.16349351,台中給水廠
12687,中港分隊,地下,西屯區,西屯路二段何安二巷口,120.657118,24.16525548,台中給水廠
12689,中港分隊,地下,西屯區,西屯路二段何厝街口（路中間）,120.6574237,24.16499119,台中給水廠
12540,中港分隊,地上,西屯區,西屯路二段重慶路口,120.6560558,24.16557851,台中給水廠
12663,中港分隊,地下,北區,西屯路梅亭街口,120.6654006,24.16043448,台中給水廠
12662,中港分隊,地下,北區,西屯路德化街口,120.6647676,24.16130081,台中給水廠
12569,中港分隊,地上,西屯區,何安二巷1-7號前,120.6570697,24.16531421,台中給水廠
12688,中港分隊,地下,西屯區,何安二巷天水西6街口,120.6573185,24.16623971,台中給水廠
12516,中港分隊,地上,西屯區,何厝東一街何厝東二街口,120.656324,24.16189304,台中給水廠
12682,中港分隊,地下,西屯區,何厝東二街2號前,120.655573,24.16017997,台中給水廠
12681,中港分隊,地下,西屯區,何厝街134號前,120.6567639,24.1638557,台中給水廠
12684,中港分隊,地下,西屯區,何厝街6巷口,120.6537759,24.16118823,台中給水廠
12680,中港分隊,地下,西屯區,何厝街90號前,120.6554174,24.16282787,台中給水廠
12718,中港分隊,地下,西屯區,何厝街甘州四街口,120.6571448,24.1644626,台中給水廠
12760,中港分隊,地下,西屯區,何福里寧漢3街8號對面,120.6640488,24.1654953,台中給水廠
12782,中港分隊,地下,西屯區,何德里甘肅路115號對面,120.6580889,24.16713489,台中給水廠
12783,中港分隊,地下,西屯區,何德里甘肅路125號對面,120.657928,24.16736003,台中給水廠
21293,中港分隊,地上,北區,育德路159號,120.6733133,24.1571171,台中給水廠
12489,中港分隊,地上,北區,忠太西路德化街口,120.6678683,24.16156021,台中給水廠
12504,中港分隊,地上,北區,忠太東路梅亭街口,120.6681311,24.16035617,台中給水廠
12765,中港分隊,地下,西區,忠明里向上路1段136號前,120.6622517,24.14672422,台中給水廠
12766,中港分隊,地下,西區,忠明里向上路1段178號前,120.6608543,24.14672422,台中給水廠
12618,中港分隊,地下,西區,忠明南路、公正路口,120.657413,24.14903955,台中給水廠
12786,中港分隊,地下,西區,忠明南路、精誠八街口,120.6575149,24.15392461,台中給水廠
12378,中港分隊,地上,西區,忠明南路117號前（忠明南路、忠誠街口）,120.6574559,24.15263239,台中給水廠
12617,中港分隊,地下,西區,忠明南路119號前（忠明南路、忠誠街口）,120.6574237,24.15250023,台中給水廠
12379,中港分隊,地上,西區,忠明南路169號前（忠明南路、公益路口）,120.6574425,24.15090451,台中給水廠
12619,中港分隊,地下,西區,忠明南路227號前（忠明南路、向上北路口）,120.6574398,24.14787944,台中給水廠
12382,中港分隊,地上,西區,忠明南路303號前（忠明南路、昇平街口）,120.6574345,24.14560815,台中給水廠
12383,中港分隊,地上,西區,"忠明南路335號前 （忠明南路、民生路口）",120.6574237,24.14441374,台中給水廠
12384,中港分隊,地上,西區,忠明南路361號前（忠明南路、福人街口）,120.6574506,24.14300883,台中給水廠
12762,中港分隊,地上,西區,忠明南路37號,120.6586307,24.15536367,台中給水廠
12723,中港分隊,地下,西區,忠明南路與華美街口,120.6574237,24.14950946,台中給水廠
12426,中港分隊,地上,西區,忠明路、忠明國小側門,120.6601971,24.1581732,台中給水廠
12427,中港分隊,地下,西區,忠明路114號前,120.6617957,24.16011634,台中給水廠
12429,中港分隊,地下,西區,忠明路24號前,120.6604493,24.15810957,台中給水廠
12708,中港分隊,地下,北區,忠明路284之1號前,120.6649339,24.162451,台中給水廠
12707,中港分隊,地下,北區,忠明路376號旁,120.6673801,24.16267615,台中給水廠
12496,中港分隊,地上,北區,忠明路462號,120.671382,24.16277648,台中給水廠
12497,中港分隊,地上,北區,忠明路514號,120.6740373,24.16278872,台中給水廠
12614,中港分隊,地下,西區,忠明路53號前（忠明路、忠義街口）,120.6615651,24.16025828,台中給水廠
12425,中港分隊,地上,西區,忠明路54號對面（忠明路、博館路口）,120.6608275,24.15908359,台中給水廠
12428,中港分隊,地下,西區,忠明路60號前,120.6612164,24.15924511,台中給水廠
12495,中港分隊,地下,北區,忠明路西屯路口,120.6641078,24.16195177,台中給水廠
12528,中港分隊,地上,西屯區,忠義街122號對面,120.6585127,24.16190283,台中給水廠
12610,中港分隊,地下,西區,忠義街38巷14號前,120.6609267,24.16133017,台中給水廠
12611,中港分隊,地下,西區,忠義街38巷5弄1號前,120.6610501,24.16152106,台中給水廠
12612,中港分隊,地下,西區,忠義街38巷7弄13號前,120.6608623,24.16199582,台中給水廠
12613,中港分隊,地下,西區,忠義街8巷30號前,120.6617635,24.16120292,台中給水廠
12608,中港分隊,地下,西區,明智街45號前（明智街、太原路一段口）,120.6615543,24.16285235,台中給水廠
12607,中港分隊,地下,西區,明禮街89號前（華美西街、明智、明禮街口）,120.6622946,24.16193219,台中給水廠
12745,中港分隊,地下,西區,昇平里中興街50號前,120.6631776,24.1460347,台中給水廠
12511,中港分隊,地上,西屯區,東興路三段392號前,120.6553987,24.15803125,台中給水廠
12627,中港分隊,地下,西區,東興路三段53號前（東興路、向上路一段口）（7-11前）,120.6529284,24.14679275,台中給水廠
